from,to
PERSON_0000000485,PERSON_0000000835
PERSON_0000000485,PERSON_0000000993
PERSON_0000000485,PERSON_0000000692
PERSON_0000000485,PERSON_0000000775
PERSON_0000000485,PERSON_0000000705
PERSON_0000000485,PERSON_0000000625
PERSON_0000000485,PERSON_0000000586
PERSON_0000000485,PERSON_0000000578
PERSON_0000000485,PERSON_0000000546
PERSON_0000000485,PERSON_0000000544
PERSON_0000000485,PERSON_0000000539
PERSON_0000000485,PERSON_0000000684
PERSON_0000000485,PERSON_0000000478
PERSON_0000000485,PERSON_0000000445
PERSON_0000000485,PERSON_0000000162
PERSON_0000000485,PERSON_0000000403
PERSON_0000000485,PERSON_0000000195
PERSON_0000000485,PERSON_0000000044
PERSON_0000000485,PERSON_0000000342
PERSON_0000000485,PERSON_0000000138
PERSON_0000000485,PERSON_0000000021
PERSON_0000000485,PERSON_0000000289
PERSON_0000000485,PERSON_0000000007
PERSON_0000000826,PERSON_0000000866
PERSON_0000000826,PERSON_0000000657
PERSON_0000000826,PERSON_0000000676
PERSON_0000000826,PERSON_0000000549
PERSON_0000000826,PERSON_0000000556
PERSON_0000000826,PERSON_0000000371
PERSON_0000000826,PERSON_0000000511
PERSON_0000000826,PERSON_0000000403
PERSON_0000000826,PERSON_0000000433
PERSON_0000000826,PERSON_0000000729
PERSON_0000000826,PERSON_0000000308
PERSON_0000000826,PERSON_0000000112
PERSON_0000000826,PERSON_0000000603
PERSON_0000000493,PERSON_0000000587
PERSON_0000000493,PERSON_0000000623
PERSON_0000000493,PERSON_0000000829
PERSON_0000000493,PERSON_0000000831
PERSON_0000000493,PERSON_0000000986
PERSON_0000000493,PERSON_0000000615
PERSON_0000000493,PERSON_0000000278
PERSON_0000000493,PERSON_0000000275
PERSON_0000000493,PERSON_0000000382
PERSON_0000000493,PERSON_0000000301
PERSON_0000000493,PERSON_0000000270
PERSON_0000000493,PERSON_0000000082
PERSON_0000000493,PERSON_0000000403
PERSON_0000000493,PERSON_0000000245
PERSON_0000000493,PERSON_0000000211
PERSON_0000000493,PERSON_0000000236
PERSON_0000000493,PERSON_0000000178
PERSON_0000000493,PERSON_0000000119
PERSON_0000000493,PERSON_0000000438
PERSON_0000000493,PERSON_0000000344
PERSON_0000000493,PERSON_0000000419
PERSON_0000000493,PERSON_0000000013
PERSON_0000000493,PERSON_0000000095
PERSON_0000000493,PERSON_0000000071
PERSON_0000000493,PERSON_0000000125
PERSON_0000000025,PERSON_0000000907
PERSON_0000000025,PERSON_0000000901
PERSON_0000000025,PERSON_0000000887
PERSON_0000000025,PERSON_0000000858
PERSON_0000000025,PERSON_0000000757
PERSON_0000000025,PERSON_0000000732
PERSON_0000000025,PERSON_0000000625
PERSON_0000000025,PERSON_0000000617
PERSON_0000000025,PERSON_0000000345
PERSON_0000000025,PERSON_0000000260
PERSON_0000000025,PERSON_0000000224
PERSON_0000000025,PERSON_0000000184
PERSON_0000000025,PERSON_0000000168
PERSON_0000000025,PERSON_0000000155
PERSON_0000000025,PERSON_0000000049
PERSON_0000000025,PERSON_0000000472
PERSON_0000000025,PERSON_0000000014
PERSON_0000000175,PERSON_0000000639
PERSON_0000000175,PERSON_0000000787
PERSON_0000000175,PERSON_0000000782
PERSON_0000000175,PERSON_0000000774
PERSON_0000000175,PERSON_0000000694
PERSON_0000000175,PERSON_0000000691
PERSON_0000000175,PERSON_0000000680
PERSON_0000000175,PERSON_0000000408
PERSON_0000000175,PERSON_0000000293
PERSON_0000000175,PERSON_0000000358
PERSON_0000000175,PERSON_0000000308
PERSON_0000000175,PERSON_0000000226
PERSON_0000000175,PERSON_0000000215
PERSON_0000000175,PERSON_0000000213
PERSON_0000000175,PERSON_0000000204
PERSON_0000000175,PERSON_0000000380
PERSON_0000000175,PERSON_0000000164
PERSON_0000000175,PERSON_0000000145
PERSON_0000000028,PERSON_0000000724
PERSON_0000000028,PERSON_0000000884
PERSON_0000000028,PERSON_0000000850
PERSON_0000000028,PERSON_0000000806
PERSON_0000000028,PERSON_0000000766
PERSON_0000000028,PERSON_0000000746
PERSON_0000000028,PERSON_0000000734
PERSON_0000000028,PERSON_0000000730
PERSON_0000000028,PERSON_0000000727
PERSON_0000000028,PERSON_0000000710
PERSON_0000000028,PERSON_0000000885
PERSON_0000000028,PERSON_0000000637
PERSON_0000000028,PERSON_0000000579
PERSON_0000000028,PERSON_0000000543
PERSON_0000000028,PERSON_0000000534
PERSON_0000000028,PERSON_0000000466
PERSON_0000000028,PERSON_0000000399
PERSON_0000000028,PERSON_0000000188
PERSON_0000000028,PERSON_0000000185
PERSON_0000000028,PERSON_0000000176
PERSON_0000000028,PERSON_0000000705
PERSON_0000000028,PERSON_0000000005
PERSON_0000000981,PERSON_0000000994
PERSON_0000000981,PERSON_0000000996
PERSON_0000000981,PERSON_0000000136
PERSON_0000000981,PERSON_0000000824
PERSON_0000000981,PERSON_0000000646
PERSON_0000000981,PERSON_0000000244
PERSON_0000000981,PERSON_0000000035
PERSON_0000000981,PERSON_0000000152
PERSON_0000000981,PERSON_0000000896
PERSON_0000000981,PERSON_0000000129
PERSON_0000000981,PERSON_0000000651
PERSON_0000000981,PERSON_0000000566
PERSON_0000000981,PERSON_0000000785
PERSON_0000000981,PERSON_0000000055
PERSON_0000000981,PERSON_0000000760
PERSON_0000000981,PERSON_0000000301
PERSON_0000000981,PERSON_0000000054
PERSON_0000000981,PERSON_0000000926
PERSON_0000000981,PERSON_0000000588
PERSON_0000000981,PERSON_0000000706
PERSON_0000000981,PERSON_0000000056
PERSON_0000000981,PERSON_0000000472
PERSON_0000000981,PERSON_0000000052
PERSON_0000000981,PERSON_0000000230
PERSON_0000000981,PERSON_0000000491
PERSON_0000000981,PERSON_0000000860
PERSON_0000000981,PERSON_0000000598
PERSON_0000000981,PERSON_0000000542
PERSON_0000000981,PERSON_0000000583
PERSON_0000000980,PERSON_0000000994
PERSON_0000000980,PERSON_0000000027
PERSON_0000000980,PERSON_0000000858
PERSON_0000000980,PERSON_0000000925
PERSON_0000000980,PERSON_0000000001
PERSON_0000000980,PERSON_0000000346
PERSON_0000000980,PERSON_0000000758
PERSON_0000000980,PERSON_0000000661
PERSON_0000000980,PERSON_0000000711
PERSON_0000000980,PERSON_0000000148
PERSON_0000000980,PERSON_0000000679
PERSON_0000000980,PERSON_0000000798
PERSON_0000000980,PERSON_0000000536
PERSON_0000000980,PERSON_0000000125
PERSON_0000000980,PERSON_0000000166
PERSON_0000000980,PERSON_0000000100
PERSON_0000000980,PERSON_0000000254
PERSON_0000000980,PERSON_0000000415
PERSON_0000000980,PERSON_0000000495
PERSON_0000000583,PERSON_0000000646
PERSON_0000000583,PERSON_0000000712
PERSON_0000000583,PERSON_0000000713
PERSON_0000000583,PERSON_0000000880
PERSON_0000000583,PERSON_0000000937
PERSON_0000000583,PERSON_0000000981
PERSON_0000000583,PERSON_0000000058
PERSON_0000000583,PERSON_0000000415
PERSON_0000000583,PERSON_0000000471
PERSON_0000000583,PERSON_0000000341
PERSON_0000000583,PERSON_0000000502
PERSON_0000000583,PERSON_0000000176
PERSON_0000000583,PERSON_0000000348
PERSON_0000000583,PERSON_0000000440
PERSON_0000000583,PERSON_0000000288
PERSON_0000000583,PERSON_0000000248
PERSON_0000000583,PERSON_0000000550
PERSON_0000000583,PERSON_0000000267
PERSON_0000000583,PERSON_0000000234
PERSON_0000000844,PERSON_0000000900
PERSON_0000000844,PERSON_0000000902
PERSON_0000000844,PERSON_0000000987
PERSON_0000000844,PERSON_0000000012
PERSON_0000000844,PERSON_0000000538
PERSON_0000000844,PERSON_0000000529
PERSON_0000000844,PERSON_0000000437
PERSON_0000000844,PERSON_0000000387
PERSON_0000000844,PERSON_0000000336
PERSON_0000000844,PERSON_0000000066
PERSON_0000000844,PERSON_0000000016
PERSON_0000000844,PERSON_0000000114
PERSON_0000000844,PERSON_0000000153
PERSON_0000000844,PERSON_0000000112
PERSON_0000000844,PERSON_0000000617
PERSON_0000000844,PERSON_0000000805
PERSON_0000000844,PERSON_0000000570
PERSON_0000000844,PERSON_0000000565
PERSON_0000000844,PERSON_0000000250
PERSON_0000000844,PERSON_0000000464
PERSON_0000000844,PERSON_0000000478
PERSON_0000000428,PERSON_0000000800
PERSON_0000000428,PERSON_0000000922
PERSON_0000000428,PERSON_0000000900
PERSON_0000000428,PERSON_0000000896
PERSON_0000000428,PERSON_0000000832
PERSON_0000000428,PERSON_0000000752
PERSON_0000000428,PERSON_0000000463
PERSON_0000000428,PERSON_0000000593
PERSON_0000000428,PERSON_0000000530
PERSON_0000000428,PERSON_0000000523
PERSON_0000000428,PERSON_0000000677
PERSON_0000000428,PERSON_0000000433
PERSON_0000000428,PERSON_0000000347
PERSON_0000000428,PERSON_0000000064
PERSON_0000000428,PERSON_0000000097
PERSON_0000000428,PERSON_0000000372
PERSON_0000000428,PERSON_0000000307
PERSON_0000000428,PERSON_0000000188
PERSON_0000000428,PERSON_0000000105
PERSON_0000000428,PERSON_0000000125
PERSON_0000000428,PERSON_0000000183
PERSON_0000000428,PERSON_0000000250
PERSON_0000000519,PERSON_0000000936
PERSON_0000000519,PERSON_0000000924
PERSON_0000000519,PERSON_0000000847
PERSON_0000000519,PERSON_0000000824
PERSON_0000000519,PERSON_0000000767
PERSON_0000000519,PERSON_0000000838
PERSON_0000000519,PERSON_0000000729
PERSON_0000000519,PERSON_0000000723
PERSON_0000000519,PERSON_0000000717
PERSON_0000000519,PERSON_0000000676
PERSON_0000000519,PERSON_0000000651
PERSON_0000000519,PERSON_0000000740
PERSON_0000000519,PERSON_0000000211
PERSON_0000000519,PERSON_0000000040
PERSON_0000000519,PERSON_0000000372
PERSON_0000000519,PERSON_0000000223
PERSON_0000000519,PERSON_0000000255
PERSON_0000000519,PERSON_0000000073
PERSON_0000000519,PERSON_0000000050
PERSON_0000000519,PERSON_0000000334
PERSON_0000000519,PERSON_0000000290
PERSON_0000000565,PERSON_0000000972
PERSON_0000000565,PERSON_0000000856
PERSON_0000000565,PERSON_0000000852
PERSON_0000000565,PERSON_0000000828
PERSON_0000000565,PERSON_0000000844
PERSON_0000000565,PERSON_0000000784
PERSON_0000000565,PERSON_0000000716
PERSON_0000000565,PERSON_0000000670
PERSON_0000000565,PERSON_0000000568
PERSON_0000000565,PERSON_0000000818
PERSON_0000000565,PERSON_0000000164
PERSON_0000000565,PERSON_0000000415
PERSON_0000000565,PERSON_0000000509
PERSON_0000000565,PERSON_0000000338
PERSON_0000000565,PERSON_0000000482
PERSON_0000000565,PERSON_0000000382
PERSON_0000000565,PERSON_0000000547
PERSON_0000000565,PERSON_0000000020
PERSON_0000000706,PERSON_0000000949
PERSON_0000000706,PERSON_0000000981
PERSON_0000000706,PERSON_0000000914
PERSON_0000000706,PERSON_0000000934
PERSON_0000000706,PERSON_0000000873
PERSON_0000000706,PERSON_0000000819
PERSON_0000000706,PERSON_0000000740
PERSON_0000000706,PERSON_0000000496
PERSON_0000000706,PERSON_0000000124
PERSON_0000000706,PERSON_0000000465
PERSON_0000000706,PERSON_0000000022
PERSON_0000000706,PERSON_0000000606
PERSON_0000000706,PERSON_0000000559
PERSON_0000000706,PERSON_0000000097
PERSON_0000000706,PERSON_0000000379
PERSON_0000000706,PERSON_0000000563
PERSON_0000000706,PERSON_0000000122
PERSON_0000000706,PERSON_0000000254
PERSON_0000000706,PERSON_0000000139
PERSON_0000000706,PERSON_0000000147
PERSON_0000000706,PERSON_0000000214
PERSON_0000000706,PERSON_0000000137
PERSON_0000000706,PERSON_0000000163
PERSON_0000000706,PERSON_0000000280
PERSON_0000000706,PERSON_0000000522
PERSON_0000000706,PERSON_0000000042
PERSON_0000000840,PERSON_0000000912
PERSON_0000000840,PERSON_0000000927
PERSON_0000000840,PERSON_0000000852
PERSON_0000000840,PERSON_0000000853
PERSON_0000000840,PERSON_0000000482
PERSON_0000000840,PERSON_0000000708
PERSON_0000000840,PERSON_0000000767
PERSON_0000000840,PERSON_0000000386
PERSON_0000000840,PERSON_0000000494
PERSON_0000000840,PERSON_0000000297
PERSON_0000000840,PERSON_0000000264
PERSON_0000000840,PERSON_0000000398
PERSON_0000000840,PERSON_0000000277
PERSON_0000000840,PERSON_0000000004
PERSON_0000000840,PERSON_0000000719
PERSON_0000000840,PERSON_0000000605
PERSON_0000000840,PERSON_0000000208
PERSON_0000000840,PERSON_0000000650
PERSON_0000000840,PERSON_0000000135
PERSON_0000000840,PERSON_0000000327
PERSON_0000000840,PERSON_0000000584
PERSON_0000000515,PERSON_0000000999
PERSON_0000000515,PERSON_0000000989
PERSON_0000000515,PERSON_0000000894
PERSON_0000000515,PERSON_0000000883
PERSON_0000000515,PERSON_0000000848
PERSON_0000000515,PERSON_0000000780
PERSON_0000000515,PERSON_0000000772
PERSON_0000000515,PERSON_0000000720
PERSON_0000000515,PERSON_0000000553
PERSON_0000000515,PERSON_0000000043
PERSON_0000000515,PERSON_0000000184
PERSON_0000000515,PERSON_0000000440
PERSON_0000000515,PERSON_0000000328
PERSON_0000000515,PERSON_0000000159
PERSON_0000000515,PERSON_0000000454
PERSON_0000000515,PERSON_0000000001
PERSON_0000000515,PERSON_0000000325
PERSON_0000000515,PERSON_0000000209
PERSON_0000000643,PERSON_0000000998
PERSON_0000000643,PERSON_0000000976
PERSON_0000000643,PERSON_0000000969
PERSON_0000000643,PERSON_0000000820
PERSON_0000000643,PERSON_0000000808
PERSON_0000000643,PERSON_0000000716
PERSON_0000000643,PERSON_0000000886
PERSON_0000000643,PERSON_0000000446
PERSON_0000000643,PERSON_0000000376
PERSON_0000000643,PERSON_0000000343
PERSON_0000000643,PERSON_0000000361
PERSON_0000000643,PERSON_0000000365
PERSON_0000000643,PERSON_0000000001
PERSON_0000000643,PERSON_0000000145
PERSON_0000000643,PERSON_0000000424
PERSON_0000000643,PERSON_0000000541
PERSON_0000000643,PERSON_0000000313
PERSON_0000000643,PERSON_0000000050
PERSON_0000000868,PERSON_0000000989
PERSON_0000000868,PERSON_0000000931
PERSON_0000000868,PERSON_0000000991
PERSON_0000000868,PERSON_0000000876
PERSON_0000000868,PERSON_0000000907
PERSON_0000000868,PERSON_0000000769
PERSON_0000000868,PERSON_0000000016
PERSON_0000000868,PERSON_0000000204
PERSON_0000000868,PERSON_0000000455
PERSON_0000000868,PERSON_0000000418
PERSON_0000000868,PERSON_0000000550
PERSON_0000000868,PERSON_0000000370
PERSON_0000000868,PERSON_0000000471
PERSON_0000000868,PERSON_0000000735
PERSON_0000000868,PERSON_0000000422
PERSON_0000000868,PERSON_0000000401
PERSON_0000000868,PERSON_0000000560
PERSON_0000000868,PERSON_0000000563
PERSON_0000000868,PERSON_0000000421
PERSON_0000000868,PERSON_0000000058
PERSON_0000000868,PERSON_0000000465
PERSON_0000000289,PERSON_0000000803
PERSON_0000000289,PERSON_0000000806
PERSON_0000000289,PERSON_0000000847
PERSON_0000000289,PERSON_0000000889
PERSON_0000000289,PERSON_0000000968
PERSON_0000000289,PERSON_0000000947
PERSON_0000000289,PERSON_0000000755
PERSON_0000000289,PERSON_0000000982
PERSON_0000000289,PERSON_0000000930
PERSON_0000000289,PERSON_0000000743
PERSON_0000000289,PERSON_0000000724
PERSON_0000000289,PERSON_0000000647
PERSON_0000000289,PERSON_0000000541
PERSON_0000000289,PERSON_0000000537
PERSON_0000000289,PERSON_0000000514
PERSON_0000000289,PERSON_0000000485
PERSON_0000000289,PERSON_0000000450
PERSON_0000000289,PERSON_0000000444
PERSON_0000000289,PERSON_0000000299
PERSON_0000000289,PERSON_0000000293
PERSON_0000000289,PERSON_0000000111
PERSON_0000000289,PERSON_0000000121
PERSON_0000000289,PERSON_0000000220
PERSON_0000000289,PERSON_0000000201
PERSON_0000000387,PERSON_0000000936
PERSON_0000000387,PERSON_0000000919
PERSON_0000000387,PERSON_0000000892
PERSON_0000000387,PERSON_0000000844
PERSON_0000000387,PERSON_0000000833
PERSON_0000000387,PERSON_0000000823
PERSON_0000000387,PERSON_0000000775
PERSON_0000000387,PERSON_0000000760
PERSON_0000000387,PERSON_0000000743
PERSON_0000000387,PERSON_0000000699
PERSON_0000000387,PERSON_0000000660
PERSON_0000000387,PERSON_0000000615
PERSON_0000000387,PERSON_0000000518
PERSON_0000000387,PERSON_0000000187
PERSON_0000000387,PERSON_0000000192
PERSON_0000000387,PERSON_0000000126
PERSON_0000000387,PERSON_0000000222
PERSON_0000000387,PERSON_0000000383
PERSON_0000000387,PERSON_0000000081
PERSON_0000000387,PERSON_0000000219
PERSON_0000000387,PERSON_0000000380
PERSON_0000000387,PERSON_0000000202
PERSON_0000000387,PERSON_0000000273
PERSON_0000000387,PERSON_0000000007
PERSON_0000000387,PERSON_0000000322
PERSON_0000000387,PERSON_0000000232
PERSON_0000000387,PERSON_0000000006
PERSON_0000000432,PERSON_0000000974
PERSON_0000000432,PERSON_0000000962
PERSON_0000000432,PERSON_0000000825
PERSON_0000000432,PERSON_0000000772
PERSON_0000000432,PERSON_0000000716
PERSON_0000000432,PERSON_0000000594
PERSON_0000000432,PERSON_0000000642
PERSON_0000000432,PERSON_0000000600
PERSON_0000000432,PERSON_0000000518
PERSON_0000000432,PERSON_0000000668
PERSON_0000000432,PERSON_0000000056
PERSON_0000000432,PERSON_0000000237
PERSON_0000000432,PERSON_0000000051
PERSON_0000000432,PERSON_0000000005
PERSON_0000000432,PERSON_0000000260
PERSON_0000000432,PERSON_0000000399
PERSON_0000000432,PERSON_0000000363
PERSON_0000000432,PERSON_0000000232
PERSON_0000000432,PERSON_0000000221
PERSON_0000000949,PERSON_0000000291
PERSON_0000000949,PERSON_0000000227
PERSON_0000000949,PERSON_0000000706
PERSON_0000000949,PERSON_0000000222
PERSON_0000000949,PERSON_0000000188
PERSON_0000000949,PERSON_0000000072
PERSON_0000000949,PERSON_0000000420
PERSON_0000000949,PERSON_0000000886
PERSON_0000000949,PERSON_0000000011
PERSON_0000000949,PERSON_0000000724
PERSON_0000000949,PERSON_0000000585
PERSON_0000000949,PERSON_0000000224
PERSON_0000000949,PERSON_0000000498
PERSON_0000000949,PERSON_0000000262
PERSON_0000000949,PERSON_0000000822
PERSON_0000000949,PERSON_0000000893
PERSON_0000000949,PERSON_0000000875
PERSON_0000000299,PERSON_0000000940
PERSON_0000000299,PERSON_0000000890
PERSON_0000000299,PERSON_0000000704
PERSON_0000000299,PERSON_0000000686
PERSON_0000000299,PERSON_0000000674
PERSON_0000000299,PERSON_0000000661
PERSON_0000000299,PERSON_0000000554
PERSON_0000000299,PERSON_0000000507
PERSON_0000000299,PERSON_0000000490
PERSON_0000000299,PERSON_0000000447
PERSON_0000000299,PERSON_0000000389
PERSON_0000000299,PERSON_0000000658
PERSON_0000000299,PERSON_0000000189
PERSON_0000000299,PERSON_0000000147
PERSON_0000000299,PERSON_0000000240
PERSON_0000000299,PERSON_0000000283
PERSON_0000000299,PERSON_0000000289
PERSON_0000000299,PERSON_0000000176
PERSON_0000000469,PERSON_0000000912
PERSON_0000000469,PERSON_0000000791
PERSON_0000000469,PERSON_0000000788
PERSON_0000000469,PERSON_0000000993
PERSON_0000000469,PERSON_0000000678
PERSON_0000000469,PERSON_0000000472
PERSON_0000000469,PERSON_0000000691
PERSON_0000000469,PERSON_0000000247
PERSON_0000000469,PERSON_0000000371
PERSON_0000000469,PERSON_0000000118
PERSON_0000000469,PERSON_0000000071
PERSON_0000000469,PERSON_0000000155
PERSON_0000000469,PERSON_0000000305
PERSON_0000000469,PERSON_0000000269
PERSON_0000000469,PERSON_0000000084
PERSON_0000000469,PERSON_0000000105
PERSON_0000000469,PERSON_0000000328
PERSON_0000000469,PERSON_0000000186
PERSON_0000000469,PERSON_0000000104
PERSON_0000000728,PERSON_0000000743
PERSON_0000000728,PERSON_0000000860
PERSON_0000000728,PERSON_0000000943
PERSON_0000000728,PERSON_0000000969
PERSON_0000000728,PERSON_0000000581
PERSON_0000000728,PERSON_0000000349
PERSON_0000000728,PERSON_0000000498
PERSON_0000000728,PERSON_0000000500
PERSON_0000000728,PERSON_0000000671
PERSON_0000000728,PERSON_0000000309
PERSON_0000000728,PERSON_0000000143
PERSON_0000000728,PERSON_0000000230
PERSON_0000000728,PERSON_0000000294
PERSON_0000000728,PERSON_0000000561
PERSON_0000000728,PERSON_0000000074
PERSON_0000000728,PERSON_0000000219
PERSON_0000000728,PERSON_0000000707
PERSON_0000000728,PERSON_0000000579
PERSON_0000000728,PERSON_0000000251
PERSON_0000000728,PERSON_0000000281
PERSON_0000000728,PERSON_0000000724
PERSON_0000000728,PERSON_0000000399
PERSON_0000000728,PERSON_0000000642
PERSON_0000000728,PERSON_0000000107
PERSON_0000000288,PERSON_0000000879
PERSON_0000000288,PERSON_0000000997
PERSON_0000000288,PERSON_0000000966
PERSON_0000000288,PERSON_0000000934
PERSON_0000000288,PERSON_0000000907
PERSON_0000000288,PERSON_0000000786
PERSON_0000000288,PERSON_0000000675
PERSON_0000000288,PERSON_0000000665
PERSON_0000000288,PERSON_0000000583
PERSON_0000000288,PERSON_0000000513
PERSON_0000000288,PERSON_0000000398
PERSON_0000000288,PERSON_0000000364
PERSON_0000000288,PERSON_0000000331
PERSON_0000000288,PERSON_0000000310
PERSON_0000000288,PERSON_0000000251
PERSON_0000000288,PERSON_0000000186
PERSON_0000000288,PERSON_0000000267
PERSON_0000000820,PERSON_0000000888
PERSON_0000000820,PERSON_0000000893
PERSON_0000000820,PERSON_0000000901
PERSON_0000000820,PERSON_0000000906
PERSON_0000000820,PERSON_0000000933
PERSON_0000000820,PERSON_0000000990
PERSON_0000000820,PERSON_0000000722
PERSON_0000000820,PERSON_0000000731
PERSON_0000000820,PERSON_0000000721
PERSON_0000000820,PERSON_0000000816
PERSON_0000000820,PERSON_0000000075
PERSON_0000000820,PERSON_0000000611
PERSON_0000000820,PERSON_0000000110
PERSON_0000000820,PERSON_0000000345
PERSON_0000000820,PERSON_0000000398
